block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,percent_staked,atom_staked_v,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,self_bonded_rew_amt,commission_amt,inflation_rate,total_supply,n_validators,timestamp,sign_ratio,total_block_fees
12689786,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.871828245726000000,136142.398292908217774743,0.130665851446777009,314517555609411,175,2022-11-02T16:23:23.070380707Z,1.0,9960.0
12689788,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.911894618523000000,136403.742532581564132308,0.130665861337677467,314517565035261,175,2022-11-02T16:23:36.217412862Z,1.0,0.0
12689790,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,20.991939868881000000,136925.860299522210105723,0.130665881119498114,314517583886964,175,2022-11-02T16:23:49.307321950Z,1.0,0.0
12689791,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.072021708541000000,137448.216730530622376608,0.130665900901345070,314517602738671,175,2022-11-02T16:23:55.660559817Z,1.0,12975.0
12689793,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.152144147349000000,137709.395208972163984603,0.130665910792278414,314517612164526,175,2022-11-02T16:24:09.059484410Z,1.0,20146.0
12689795,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.192222596355000000,138232.260991115807981374,0.130665930574164419,314517631016239,175,2022-11-02T16:24:21.821643532Z,1.0,11649.0
12689796,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.272315828669000000,138754.691733927590017703,0.130665950356076307,314517649867956,175,2022-11-02T16:24:28.069853634Z,1.0,12206.0
12689797,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.312381110561000000,139016.028857861945491874,0.130665960247040091,314517659293816,175,2022-11-02T16:24:34.666660385Z,1.0,16325.0
12689799,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.352405767846000000,139277.100996320001465917,0.130665970138010452,314517668719677,175,2022-11-02T16:24:47.875976411Z,1.0,15021.0
12689800,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.392465524864000000,139538.402082705063573691,0.130665980028986302,314517678145539,175,2022-11-02T16:24:54.097064035Z,1.0,0.0
12689801,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.472674756123000000,140061.589461422181212488,0.130665999810917809,314517696997266,175,2022-11-02T16:25:06.388449905Z,1.0,4261.0
12689803,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.512708744724000000,140322.722466025044814168,0.130666009701892419,314517706423131,175,2022-11-02T16:25:19.366241996Z,1.0,4204.0
12689804,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.592750850409000000,140844.819720950073521358,0.130666029483854899,314517725274864,175,2022-11-02T16:25:26.353455787Z,1.0,7588.0
12689806,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.632746890888000000,141105.705198205271321801,0.130666039374846005,314517734700732,175,2022-11-02T16:25:39.280335157Z,1.0,18551.0
12689807,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.712913983513000000,141628.617715768634955578,0.130666059156618294,314517753552471,175,2022-11-02T16:25:45.573428754Z,1.0,22691.0
12689809,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.752926285390000000,141889.609262581166283385,0.130666069047508318,314517762978342,175,2022-11-02T16:25:58.572557849Z,1.0,4556.0
12689810,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.792941652930000000,142150.620806057381549205,0.130666078938404919,314517772404214,175,2022-11-02T16:26:04.988045349Z,1.0,0.0
12689811,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.832952340201000000,142411.601821145809680314,0.130666088829308097,314517781830087,175,2022-11-02T16:26:11.495034676Z,1.0,0.0
12689812,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.913042034811000000,142934.009488287090834638,0.130666108611134186,314517800681836,175,2022-11-02T16:26:17.926394116Z,1.0,0.0
12689814,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.953038087219000000,143194.895043348793827378,0.130666118502057096,314517810107712,175,2022-11-02T16:26:30.886628073Z,1.0,21479.0
12689815,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,21.993126352285000000,143456.382081533808692008,0.130666128392986584,314517819533589,175,2022-11-02T16:26:38.141691048Z,1.0,8627.0
12689816,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.033159019430000000,143717.506466566694989759,0.130666138283922235,314517828959467,175,2022-11-02T16:26:44.526301031Z,1.0,8188.0
12689817,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.073189828045000000,143978.618728812771890408,0.130666148174864463,314517838385346,175,2022-11-02T16:26:50.708973190Z,1.0,18213.0
12689818,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.113263178975000000,144240.008485334559934205,0.130666158066019810,314517847811226,175,2022-11-02T16:26:57.017715643Z,1.0,10708.0
12689819,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.153304688790000000,144501.190549181081843632,0.130666167957181734,314517857237107,175,2022-11-02T16:27:09.480451090Z,1.0,6250.0
12689820,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.193327324290000000,144762.249499974938230076,0.130666177848350236,314517866662989,175,2022-11-02T16:27:16.164411065Z,1.0,0.0
12689821,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.233331272636000000,145023.186558524158049924,0.130666187739525315,314517876088872,175,2022-11-02T16:27:22.487591447Z,1.0,0.0
12689822,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.273438551949000000,145284.797622509660719397,0.130666197630706971,314517885514756,175,2022-11-02T16:27:29.265815357Z,1.0,0.0
12689823,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.313470391000000000,145545.916606064329256828,0.130666207521895204,314517894940641,175,2022-11-02T16:27:35.993187850Z,1.0,6950.0
12689824,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.353496013729000000,145806.995041903649799240,0.130666217413090015,314517904366527,175,2022-11-02T16:27:42.291458369Z,1.0,15303.0
12689825,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.393557084343000000,146068.304696592128806081,0.130666227304291403,314517913792414,175,2022-11-02T16:27:48.833811181Z,1.0,7024.0
12689826,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.433583029557000000,146329.385235930675592603,0.130666237195499368,314517923218302,175,2022-11-02T16:27:55.150836561Z,1.0,14647.0
12689828,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.513688393082000000,146851.895107992626116657,0.130666256977932853,314517942070081,175,2022-11-02T16:28:08.396016003Z,1.0,24368.0
12689829,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.553787945287000000,147113.455769732391510735,0.130666266869159462,314517951495972,175,2022-11-02T16:28:14.651065574Z,1.0,23581.0
12689830,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.593884162319000000,147374.994676861846005830,0.130666276760381764,314517960921864,175,2022-11-02T16:28:21.390038905Z,1.0,11419.0
12689831,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.674022557319000000,147897.720006053941039233,0.130666296542845420,314517979773651,175,2022-11-02T16:28:27.716841583Z,1.0,0.0
12689832,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.714058754611000000,148158.867417470065158408,0.130666306434087114,314517979773651,175,2022-11-02T16:28:34.087972707Z,1.0,8120.0
12689833,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.754088397732000000,148419.972077450457339398,0.130666316325335385,314517998625442,175,2022-11-02T16:28:36.444833685Z,1.0,7888.0
12689835,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.794104534674000000,148680.988639566745842328,0.130666326216590234,314518008051339,175,2022-11-02T16:28:49.203425769Z,1.0,0.0
12689836,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.834127176477000000,148942.047631474322733089,0.130666336107849483,314518017477237,175,2022-11-02T16:28:55.494295405Z,1.0,5051.0
12689837,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.874144794305000000,149203.073853079952167104,0.130666345999115309,314518026903136,175,2022-11-02T16:29:01.826782090Z,1.0,21319.0
12689838,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.914231444726000000,149464.550359290030998291,0.130666355890420963,314518036329036,175,2022-11-02T16:29:13.290751341Z,1.0,8531.0
12689839,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.954263837058000000,149725.672951778111641438,0.130666365781619790,314518045754937,175,2022-11-02T16:29:19.784948174Z,1.0,19446.0
12689840,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,22.994342554572000000,149987.097713353324852224,0.130666375672819150,314518055180839,175,2022-11-02T16:29:26.511750998Z,1.0,3655.0
12689841,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.034354250950000000,150248.085310637339324592,0.130666385564025087,314518064606742,175,2022-11-02T16:29:33.175538669Z,1.0,5376.0
12689842,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.074373253164000000,150509.120562292245944068,0.130666395455237601,314518074032646,175,2022-11-02T16:29:39.407010887Z,1.0,6816.0
12689843,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.114398369859000000,150770.195697381587566521,0.130666405346430680,314518083458551,175,2022-11-02T16:29:45.945315Z,1.0,1845.0
12689844,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.194398596371000000,151292.019783565041024270,0.130666425128836569,314518102310364,175,2022-11-02T16:29:52.347559615Z,1.0,0.0
12689846,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.234439785865000000,151553.199758027732159478,0.130666435020049379,314518111736272,175,2022-11-02T16:30:05.650507593Z,1.0,0.0
12689847,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.274463098670000000,151814.263126737976990893,0.130666444911268767,314518121162181,175,2022-11-02T16:30:11.962616133Z,1.0,7224.0
12689848,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.314489963051000000,152075.349661604119651948,0.130666454802493535,314518130588091,175,2022-11-02T16:30:18.628215758Z,1.0,10909.0
12689849,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.354532467944000000,152336.538216124550724059,0.130666464693724880,314518140014002,175,2022-11-02T16:30:25.058312188Z,1.0,10866.0
12689850,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.394574794422000000,152597.725606890226300090,0.130666474584962481,314518149439914,175,2022-11-02T16:30:31.840701231Z,1.0,12586.0
12689851,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.434624423483000000,152858.960630814925102765,0.130666484476206659,314518158865827,175,2022-11-02T16:30:38.165943832Z,1.0,10896.0
12689852,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.474666885745000000,153120.148907263975892772,0.130666494367408334,314518168291741,175,2022-11-02T16:30:44.654581421Z,1.0,11569.0
12689853,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.514712207937000000,153381.355838419117127147,0.130666504258616586,314518177717656,175,2022-11-02T16:30:51.092853328Z,1.0,3251.0
12689854,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.554722230335000000,153642.332516687148017540,0.130666514149831416,314518187143572,175,2022-11-02T16:30:57.321516199Z,1.0,12621.0
12689855,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.594772015943000000,153903.568561738206136160,0.130666524041048709,314518196569489,175,2022-11-02T16:31:04.151381870Z,1.0,15039.0
12689856,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.634832065901000000,154164.871558901967580475,0.130666533932270448,314518205995407,175,2022-11-02T16:31:10.499474279Z,1.0,0.0
12689857,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.714872404030000000,154686.957284449428057617,0.130666553714733658,314518224847246,175,2022-11-02T16:31:21.956081175Z,1.0,0.0
12689859,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.754892914476000000,154948.002373975241695983,0.130666563605975129,314518234273167,175,2022-11-02T16:31:35.013863912Z,1.0,9467.0
12689860,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.794929336995000000,155209.151254495336688356,0.130666573497223177,314518243699089,175,2022-11-02T16:31:41.476757682Z,1.0,1847.0
12689861,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.834933430424000000,155470.089259392650444415,0.130666583388477802,314518253125012,175,2022-11-02T16:31:48.003938641Z,1.0,5303.0
12689862,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.874952192663000000,155731.122945747892371354,0.130666593279739005,314518262550936,175,2022-11-02T16:31:54.534209254Z,1.0,16197.0
12689863,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.915017184779000000,155992.458179538519725468,0.130666603170993997,314518271976861,175,2022-11-02T16:32:00.891462765Z,1.0,0.0
12689864,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,23.955013453712000000,156253.345146944245530383,0.130666613062255566,314518281402786,175,2022-11-02T16:32:07.475030800Z,1.0,12962.0
12689865,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.035060991271000000,156775.477832802028133420,0.130666622953523712,314518290828712,175,2022-11-02T16:32:14.085870596Z,1.0,0.0
12689866,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.035060991271000000,156775.477832802028133420,0.130666632844798435,314518300254639,175,2022-11-02T16:32:20.429686424Z,1.0,14717.0
12689867,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.075119713568000000,157036.772169933658337476,0.130666642736079736,314518309680567,175,2022-11-02T16:32:26.762273103Z,1.0,0.0
12689869,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.155147664427000000,157558.777096005117083262,0.130666662518661960,314518328532426,175,2022-11-02T16:32:39.986716520Z,1.0,0.0
12689871,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.235207388512000000,158080.989271920595119148,0.130666682301270384,314518347384289,175,2022-11-02T16:32:52.859714144Z,1.0,4144.0
12689872,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.275221268469000000,158341.991112210398953309,0.130666692192584462,314518356810222,175,2022-11-02T16:32:59.176342224Z,1.0,16726.0
12689874,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.355323747230000000,158864.482167590131578811,0.130666711975232350,314518375662091,175,2022-11-02T16:33:12.402354847Z,1.0,10762.0
12689875,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.395365721542000000,159125.667261247623943921,0.130666721866566160,314518385088027,175,2022-11-02T16:33:18.805423716Z,1.0,3420.0
12689876,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.020000000000000000,0.010000000000000000,0.040000000000000000,8.0,24.435376546381000000,159386.649173667810538649,0.130666731757906547,314518394513964,175,2022-11-02T16:33:24.967455539Z,1.0,14168.0
