block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,percent_staked,atom_staked_v,community_tax,min_proposer_bonus,max_proposer_bonus,v_commission,self_bonded_rew_amt,commission_amt,inflation_rate,total_supply,n_validators,timestamp,sign_ratio,total_block_fees,block_len
12689982,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.680124351455,187074.216334901,0.1306677800082418,314519393668957,175,2022-11-02T16:45:17.436936496Z,1.0,3742.0,6.443
12689984,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.76042067915,187597.97182473587,0.1306677997872591,314519412521046,175,2022-11-02T16:45:35.219724304Z,1.0,0.0,6.12345
12689985,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.800819949972,187861.4874858582,0.1306678096767674,314519421947092,175,2022-11-02T16:45:41.766188603Z,1.0,0.0,6.547
12689986,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.881247512285,188386.0989905697,0.1306678294557974,314519440799187,175,2022-11-02T16:45:48.100048918Z,1.0,0.0,6.334
12689988,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.921370929289,188647.81531720687,0.1306678393453196,314519450225236,175,2022-11-02T16:46:01.231680452Z,1.0,11128.0,6.12345
12689989,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,28.96149616096,188909.5434805205,0.1306678492348484,314519459651286,175,2022-11-02T16:46:07.475356943Z,1.0,11866.0,6.244
12689990,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.001548417782,189170.7956447587,0.1306678591243838,314519469077337,175,2022-11-02T16:46:18.861770955Z,1.0,4233.0,11.386
12689991,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.041562714579,189431.80020400183,0.1306678690139258,314519478503389,175,2022-11-02T16:46:25.123781590Z,1.0,16549.0,6.262
12689992,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.081629274498,189693.1456642355,0.1306678789034742,314519487929442,175,2022-11-02T16:46:31.660063410Z,1.0,7690.0,6.537
12689995,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.241803851234,190737.92960771933,0.1306679184617107,314519525633664,175,2022-11-02T16:46:50.902874149Z,1.0,20328.0,6.12345
12689998,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.361932409053,191521.50207546965,0.130667948130471,314519553911841,175,2022-11-02T16:47:05.744010276Z,1.0,0.0,6.12345
12690000,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.401997326667,191782.836823302,0.1306679580200696,314519563337902,175,2022-11-02T16:47:18.745338229Z,1.0,12163.0,6.12345
12690001,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.442045314033,192044.06113880943,0.1306679679096748,314519572763964,175,2022-11-02T16:47:25.208919657Z,1.0,11059.0,6.463
12690002,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.482088620985,192305.25492498797,0.1306679777992864,314519582190027,175,2022-11-02T16:47:31.612659438Z,1.0,19825.0,6.404
12690004,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.562303676639,192828.48029496556,0.1306679975784685,314519601042156,175,2022-11-02T16:47:49.526650470Z,1.0,8103.0,6.12345
12690005,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.602334448547,193089.59231777984,0.1306680074680651,314519610468222,175,2022-11-02T16:47:56.296994083Z,1.0,0.0,6.77
12690006,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.642392943734,193350.8851735152,0.1306680173576682,314519619894289,175,2022-11-02T16:48:02.610552981Z,1.0,0.0,6.314
12690008,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.722474741263,193873.24132971064,0.1306680371368824,314519638746426,175,2022-11-02T16:48:16.127679985Z,1.0,13448.0,6.12345
12690009,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.762528207301,194134.50138140295,0.1306680470264993,314519648172496,175,2022-11-02T16:48:22.562070816Z,1.0,12938.0,6.435
12690010,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.802579513567,194395.7473453654,0.1306680569161228,314519657598567,175,2022-11-02T16:48:34.081404375Z,1.0,3456.0,11.519
12690011,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.842590590347,194656.73090114,0.1306680668057529,314519667024639,175,2022-11-02T16:48:40.710042536Z,1.0,12302.0,6.629
12690012,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.882639206443,194917.9593177138,0.1306680766953896,314519676450712,175,2022-11-02T16:48:47.127814345Z,1.0,0.0,6.417
12690013,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,29.922635627317,195178.8472762011,0.1306680865850328,314519685876786,175,2022-11-02T16:48:53.618668857Z,1.0,18636.0,6.491
12690014,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.00275072325,195701.42063065144,0.1306681063643391,314519704728937,175,2022-11-02T16:48:59.828386204Z,1.0,0.0,6.21
12690015,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.042779973523,195962.52272816937,0.1306681162540021,314519714155014,175,2022-11-02T16:49:06.429409805Z,1.0,7734.0,6.601
12690016,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.082896136627,196224.1917391892,0.1306681261436676,314519723581092,175,2022-11-02T16:49:12.928694022Z,1.0,28216.0,6.499
12690018,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.122937904248,196485.3754846508,0.1306681360333398,314519733007171,175,2022-11-02T16:49:26.341763028Z,1.0,2883.0,6.12345
12690019,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.162946583042,196746.34339888569,0.1306681459230185,314519742433251,175,2022-11-02T16:49:33.007682469Z,1.0,15299.0,6.666
12690020,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.203007949265,197007.65498176523,0.1306681558127039,314519751859332,175,2022-11-02T16:49:39.516003801Z,1.0,13701.0,6.509
12690022,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.283194558376,197530.69480112643,0.1306681755920743,314519770711497,175,2022-11-02T16:49:52.653327015Z,1.0,0.0,6.12345
12690023,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.323244730325,197791.93336618913,0.1306681854817638,314519780137581,175,2022-11-02T16:49:58.952637058Z,1.0,0.0,6.299
12690024,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.363315288315,198053.3049049703,0.1306681953714596,314519789563666,175,2022-11-02T16:50:05.592036078Z,1.0,2914.0,6.64
12690025,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.403324120932,198314.27382255663,0.1306682052611621,314519798989752,175,2022-11-02T16:50:11.873687304Z,1.0,8849.0,6.281
12690026,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.443358140998,198575.40703239653,0.1306682151508711,314519808415839,175,2022-11-02T16:50:18.369885628Z,1.0,13794.0,6.496
12690027,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.483413147775,198836.67713399627,0.1306682250405867,314519817841927,175,2022-11-02T16:50:25.001819814Z,1.0,0.0,6.632
12690028,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.523434349228,199097.72673081423,0.1306682349303056,314519827268016,175,2022-11-02T16:50:31.501433323Z,1.0,0.0,6.5
12690029,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.563457086709,199358.78634680272,0.1306682448200306,314519836694106,175,2022-11-02T16:50:37.835794434Z,1.0,0.0,6.334
12690030,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.603495306916,199619.94695325088,0.1306682547097621,314519846120197,175,2022-11-02T16:50:49.322813592Z,1.0,0.0,11.487
12690031,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.643491799803,199880.8353814649,0.1306682645995002,314519855546289,175,2022-11-02T16:50:56.060905414Z,1.0,19007.0,6.738
12690032,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.683568946838,200142.24989915165,0.1306682744892448,314519864972382,175,2022-11-02T16:51:02.377746459Z,1.0,12210.0,6.317
12690033,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.7236172573,200403.4763221384,0.1306682843789959,314519874398476,175,2022-11-02T16:51:08.618106493Z,1.0,7038.0,6.241
12690034,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.763643626337,200664.55962598257,0.1306682942687537,314519883824571,175,2022-11-02T16:51:15.372647451Z,1.0,0.0,6.754
12690035,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.803656468152,200925.55469470265,0.130668304158518,314519893250667,175,2022-11-02T16:51:21.733877111Z,1.0,0.0,6.361
12690036,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.88383709957,201448.55552286629,0.1306683239380663,314519912102862,175,2022-11-02T16:51:28.273885542Z,1.0,0.0,6.54
12690039,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,30.963900755118,201970.79334286484,0.1306683437176409,314519930955061,175,2022-11-02T16:51:47.385676153Z,1.0,6481.0,6.12345
12690041,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.044006290541,202493.30433618304,0.1306683634972413,314519949807264,175,2022-11-02T16:52:00.329199810Z,1.0,0.0,6.12345
12690042,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.084026858968,202754.34980390995,0.130668373387051,314519959233367,175,2022-11-02T16:52:06.805502740Z,1.0,15162.0,6.476
12690043,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.16414314658,203276.93093141992,0.1306683931666903,314519978085576,175,2022-11-02T16:52:13.137803525Z,1.0,13872.0,6.332
12690045,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.204231066822,203538.41572038832,0.1306684030565194,314519987511682,175,2022-11-02T16:52:26.213188144Z,1.0,7238.0,6.12345
12690046,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.244258335212,203799.50489051803,0.1306684129463547,314519996937789,175,2022-11-02T16:52:32.501585058Z,1.0,19166.0,6.288
12690047,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.28433622036,204060.92422275257,0.1306684228361957,314520006363897,175,2022-11-02T16:52:39.372285821Z,1.0,17542.0,6.871
12690048,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.324407218646,204322.2986334884,0.1306684327260432,314520015790006,175,2022-11-02T16:52:50.642221128Z,1.0,0.0,11.27
12690050,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.404596797827,204845.3578259708,0.1306684525057542,314520034642227,175,2022-11-02T16:53:03.280364465Z,1.0,0.0,6.12345
12690051,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.44459987512,205106.2892028316,0.1306684623956196,314520044068339,175,2022-11-02T16:53:05.755623607Z,1.0,0.0,2.475
12690052,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.524679678381,205628.6323508476,0.1306684821753611,314520062920566,175,2022-11-02T16:53:12.040592468Z,1.0,11460.0,6.285
12690054,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.604792470489,206151.19067794213,0.1306685019551218,314520081772797,175,2022-11-02T16:53:25.197641204Z,1.0,11723.0,6.12345
12690056,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.644789066877,206412.07978126808,0.1306685118450121,314520091198914,175,2022-11-02T16:53:38.004650501Z,1.0,0.0,6.12345
12690057,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.684837943341,206673.30989616684,0.1306685217348926,314520100625032,175,2022-11-02T16:53:44.395334312Z,1.0,0.0,6.391
12690058,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.724866091928,206934.40480762973,0.1306685316247798,314520110051151,175,2022-11-02T16:53:50.906766203Z,1.0,0.0,6.511
12690059,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.764895514731,207195.50803052585,0.1306685415146634,314520119477271,175,2022-11-02T16:53:57.283258324Z,1.0,30112.0,6.377
12690060,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,64.11,75012,0.02,0.01,0.04,8.0,31.80501989539,207457.23064287243,0.1306685514045507,314520128903392,175,2022-11-02T16:54:03.672972435Z,1.0,4370.0,6.389
