block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,timestamp,sign_ratio,percent_staked,atom_staked_v,v_commission,self_bonded_rew_amt,commission_amt,community_tax,min_proposer_bonus,max_proposer_bonus,inflation_rate,total_supply,n_validators,total_block_fees,block_len
12706414,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:23:45.445270874Z,1.0,64.24,185752.0,8.0,721.28009282762,11340628.775067909,0.02,0.01,0.04,0.1308254613358691,314674414911443.0,175.0,23090.0,6.733
12706415,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:23:51.799641776Z,1.0,64.24,185752.0,8.0,721.3201509664169,11341275.808059016,0.02,0.01,0.04,0.1308254707567257,314674424353513.0,175.0,0.0,6.354
12706416,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:23:58.392985246Z,1.0,64.24,185752.0,8.0,721.360111388697,11341921.26269896,0.02,0.01,0.04,0.1308254801775889,314674433795584.0,175.0,2500.0,6.593
12706417,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:04.647893189Z,1.0,64.24,185752.0,8.0,721.4000823752631,11342566.887976935,0.02,0.01,0.04,0.1308254895984587,314674443237656.0,175.0,16649.0,6.255
12706418,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:10.977859651Z,1.0,64.24,185752.0,8.0,721.4401132469699,11343213.480540523,0.02,0.01,0.04,0.1308254990193337,314674452679729.0,175.0,7437.0,6.33
12706419,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:22.321977050Z,1.0,64.24,185752.0,8.0,721.480106308019,11343859.46237322,0.02,0.01,0.04,0.130825508440213,314674462121803.0,175.0,6391.0,11.344
12706420,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:28.804707289Z,1.0,64.24,185752.0,8.0,721.52009377444,11344505.353839532,0.02,0.01,0.04,0.130825517861099,314674471563878.0,175.0,9247.0,6.483
12706421,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:35.104569208Z,1.0,64.24,185752.0,8.0,721.600195727819,11345799.188452069,0.02,0.01,0.04,0.1308255367029447,314674490448031.0,175.0,10278.0,6.3
12706422,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:41.439794791Z,1.0,64.24,185752.0,8.0,721.600195727819,11345799.188452069,0.02,0.01,0.04,0.1308255367029447,314674490448031.0,175.0,8563.0,6.335
12706423,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:43.829919856Z,1.0,64.24,185752.0,8.0,721.6401963588729,11346445.292558117,0.02,0.01,0.04,0.1308255461238771,314674499890109.0,175.0,0.0,2.39
12706424,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:49.994325656Z,1.0,64.24,185752.0,8.0,721.680169344092,11347090.950119017,0.02,0.01,0.04,0.1308255555448161,314674509332188.0,175.0,8540.0,6.165
12706425,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:24:56.303909578Z,1.0,64.24,185752.0,8.0,721.720178487588,11347737.191720976,0.02,0.01,0.04,0.1308255649657617,314674518774268.0,175.0,0.0,6.309
12706426,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:02.754335724Z,1.0,64.24,185752.0,8.0,721.760142887522,11348382.710609373,0.02,0.01,0.04,0.1308255743867139,314674528216349.0,175.0,2500.0,6.451
12706427,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:09.068523055Z,1.0,64.24,185752.0,8.0,721.8001139205619,11349028.336638007,0.02,0.01,0.04,0.1308255838076727,314674537658431.0,175.0,10039.0,6.314
12706428,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:15.727480012Z,1.0,64.24,185752.0,8.0,721.840116864132,11349674.478096629,0.02,0.01,0.04,0.1308255932286359,314674547100514.0,175.0,7817.0,6.659
12706429,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:22.064559697Z,1.0,64.24,185752.0,8.0,721.880110408063,11350320.467728984,0.02,0.01,0.04,0.1308256026495969,314674556542598.0,175.0,3250.0,6.337
12706430,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:28.537550927Z,1.0,64.24,185752.0,8.0,721.920084627528,11350966.145225871,0.02,0.01,0.04,0.1308256120705646,314674565984683.0,175.0,8992.0,6.473
12706431,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:35.085084883Z,1.0,64.24,185752.0,8.0,721.960083150739,11351612.215285303,0.02,0.01,0.04,0.1308256214915374,314674575426769.0,175.0,8784.0,6.548
12706432,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:41.529256406Z,1.0,64.24,185752.0,8.0,722.000080797892,11352258.27119434,0.02,0.01,0.04,0.1308256309125169,314674584868856.0,175.0,8289.0,6.444
12706433,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:47.864650557Z,1.0,64.24,185752.0,8.0,722.0400763539591,11352904.293327436,0.02,0.01,0.04,0.1308256403334971,314674594310944.0,175.0,12148.0,6.335
12706434,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:25:54.333839534Z,1.0,64.24,185752.0,8.0,722.0800882461859,11353550.579327855,0.02,0.01,0.04,0.130825649754477,314674603753033.0,175.0,2288.0,6.469
12706435,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:00.925016084Z,1.0,64.24,185752.0,8.0,722.120058412503,11354196.19135688,0.02,0.01,0.04,0.1308256591754612,314674613195123.0,175.0,0.0,6.592
12706436,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:07.507244514Z,1.0,64.24,185752.0,8.0,722.160018898672,11354841.647028778,0.02,0.01,0.04,0.130825668596452,314674622637213.0,175.0,15836.0,6.582
12706437,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:13.990471440Z,1.0,64.24,185752.0,8.0,722.2000464050151,11355488.185233848,0.02,0.01,0.04,0.1308256780174451,314674632079304.0,175.0,3882.0,6.483
12706438,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:20.747885877Z,1.0,64.24,185752.0,8.0,722.240023324287,11356133.906338936,0.02,0.01,0.04,0.1308256874384447,314674641521396.0,175.0,12325.0,6.757
12706439,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:32.034474204Z,1.0,64.24,185752.0,8.0,722.28003597917,11356780.204658063,0.02,0.01,0.04,0.130825696859451,314674650963489.0,175.0,6629.0,11.287
12706440,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:38.489303714Z,1.0,64.24,185752.0,8.0,722.320024531873,11357426.11367038,0.02,0.01,0.04,0.1308257062804625,314674660405583.0,175.0,4050.0,6.455
12706441,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:44.805990383Z,1.0,64.24,185752.0,8.0,722.3600021740541,11358071.846452149,0.02,0.01,0.04,0.1308257157014806,314674669847678.0,175.0,8687.0,6.316
12706442,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:51.017428184Z,1.0,64.24,185752.0,8.0,722.3999994448191,11358717.896281645,0.02,0.01,0.04,0.1308257251225031,314674679289774.0,175.0,8047.0,6.212
12706443,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:26:57.499069379Z,1.0,64.24,185752.0,8.0,722.4399979661449,11359363.966310624,0.02,0.01,0.04,0.1308257345435304,314674688731871.0,175.0,6342.0,6.482
12706444,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:03.856840370Z,1.0,64.24,185752.0,8.0,722.479985320551,11360009.855967645,0.02,0.01,0.04,0.1308257439645643,314674698173969.0,175.0,6302.0,6.357
12706445,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:10.511677544Z,1.0,64.24,185752.0,8.0,722.51997250931,11360655.74294906,0.02,0.01,0.04,0.1308257533856047,314674707616068.0,175.0,2718.0,6.655
12706446,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:17.135174510Z,1.0,64.24,185752.0,8.0,722.5599445342209,11361301.38499874,0.02,0.01,0.04,0.1308257628066514,314674717058168.0,175.0,5128.0,6.624
12706447,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:23.440300853Z,1.0,64.24,185752.0,8.0,722.5999267628819,11361947.19186294,0.02,0.01,0.04,0.1308257722277046,314674726500269.0,175.0,0.0,6.305
12706448,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:29.952313395Z,1.0,64.24,185752.0,8.0,722.639887293035,11362592.648245286,0.02,0.01,0.04,0.1308257816487644,314674735942371.0,175.0,3500.0,6.512
12706449,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:36.234982162Z,1.0,64.24,185752.0,8.0,722.6798626399981,11363238.343953902,0.02,0.01,0.04,0.1308257910698309,314674745384474.0,175.0,1300.0,6.282
12706450,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:42.509214165Z,1.0,64.24,185752.0,8.0,722.7198286804311,11363883.889340192,0.02,0.01,0.04,0.1308258004909039,314674754826578.0,175.0,3660.0,6.275
12706451,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:49.710902814Z,1.0,64.24,185752.0,8.0,722.759804713004,11364529.596123032,0.02,0.01,0.04,0.1308258099119822,314674764268683.0,175.0,9561.0,7.201
12706452,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:27:55.918147792Z,1.0,64.24,185752.0,8.0,722.799805723816,11365175.706363063,0.02,0.01,0.04,0.1308258193330661,314674773710789.0,175.0,9750.0,6.208
12706453,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:02.490843525Z,1.0,64.24,185752.0,8.0,722.8398085850449,11365821.846491655,0.02,0.01,0.04,0.1308258287541565,314674783152896.0,175.0,0.0,6.572
12706454,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:08.951138668Z,1.0,64.24,185752.0,8.0,722.8797701856179,11366467.320163814,0.02,0.01,0.04,0.1308258381752535,314674792595004.0,175.0,10517.0,6.461
12706455,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:15.214026567Z,1.0,64.24,185752.0,8.0,722.9197763012689,11367113.512858968,0.02,0.01,0.04,0.130825847596356,314674802037113.0,175.0,2500.0,6.263
12706456,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:21.648848035Z,1.0,64.24,185752.0,8.0,722.959748490996,11367759.157570822,0.02,0.01,0.04,0.1308258570174652,314674811479223.0,175.0,8667.0,6.434
12706457,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:28.028631182Z,1.0,64.24,185752.0,8.0,722.999746785203,11368405.2239313,0.02,0.01,0.04,0.1308258664385809,314674820921334.0,175.0,2071.0,6.38
12706458,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:34.381202547Z,1.0,64.24,185752.0,8.0,723.039717167552,11369050.839449732,0.02,0.01,0.04,0.1308258758597031,314674830363446.0,175.0,2071.0,6.353
12706459,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:45.655479973Z,1.0,64.24,185752.0,8.0,723.079687554132,11369696.455036528,0.02,0.01,0.04,0.130825885280832,314674839805559.0,175.0,9000.0,11.274
12706460,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:51.896476070Z,1.0,64.24,185752.0,8.0,723.119686223964,11370342.52746422,0.02,0.01,0.04,0.1308258947019599,314674849247673.0,175.0,0.0,6.241
12706461,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:28:58.484607352Z,1.0,64.24,185752.0,8.0,723.1596468085421,11370987.984725663,0.02,0.01,0.04,0.1308259041230943,314674858689788.0,175.0,5000.0,6.588
12706462,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:05.068018025Z,1.0,64.24,185752.0,8.0,723.199628556793,11371633.783830112,0.02,0.01,0.04,0.1308259135442354,314674868131904.0,175.0,2779.0,6.584
12706463,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:11.478197812Z,1.0,64.24,185752.0,8.0,723.239600909638,11372279.431176692,0.02,0.01,0.04,0.130825922965383,314674877574020.0,175.0,2795.0,6.41
12706464,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:17.915322613Z,1.0,64.24,185752.0,8.0,723.2795733301981,11372925.079617023,0.02,0.01,0.04,0.1308259323865327,314674887016137.0,175.0,7293.0,6.437
12706465,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:24.652720778Z,1.0,64.24,185752.0,8.0,723.319564791267,11373571.035606291,0.02,0.01,0.04,0.1308259418076889,314674896458255.0,175.0,1801.0,6.737
12706466,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:31.140572029Z,1.0,64.24,185752.0,8.0,723.359533012729,11374216.616221327,0.02,0.01,0.04,0.1308259512288517,314674905900374.0,175.0,1300.0,6.488
12706467,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:37.548613682Z,1.0,64.24,185752.0,8.0,723.399499118108,11374862.162656665,0.02,0.01,0.04,0.1308259606500211,314674915342494.0,175.0,9774.0,6.408
12706468,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:43.912670094Z,1.0,64.24,185752.0,8.0,723.439501091083,11375508.288437895,0.02,0.01,0.04,0.1308259700711943,314674924784615.0,175.0,4113.0,6.364
12706469,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:50.556174975Z,1.0,64.24,185752.0,8.0,723.4794791100061,11376154.027304936,0.02,0.01,0.04,0.130825979492374,314674934226737.0,175.0,8621.0,6.644
12706470,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:29:56.984196851Z,1.0,64.24,185752.0,8.0,723.519476210969,11376800.07439172,0.02,0.01,0.04,0.1308259889135603,314674943668860.0,175.0,0.0,6.428
12706471,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:03.483733748Z,1.0,64.24,185752.0,8.0,723.559436830672,11377445.532220503,0.02,0.01,0.04,0.1308259983347531,314674953110984.0,175.0,6818.0,6.499
12706472,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:09.779758122Z,1.0,64.24,185752.0,8.0,723.5994263095059,11378091.456192017,0.02,0.01,0.04,0.1308260077559535,314674962553109.0,175.0,9283.0,6.296
12706473,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:16.052047005Z,1.0,64.24,185752.0,8.0,723.639426224858,11378737.548737796,0.02,0.01,0.04,0.1308260171771606,314674971995235.0,175.0,9980.0,6.273
12706474,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:22.556368319Z,1.0,64.24,185752.0,8.0,723.679429094459,11379383.689001633,0.02,0.01,0.04,0.1308260265983743,314674981437362.0,175.0,6374.0,6.504
12706475,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:29.290544626Z,1.0,64.24,185752.0,8.0,723.7194167071059,11380029.582829842,0.02,0.01,0.04,0.1308260360195945,314674990879490.0,175.0,2779.0,6.734
12706476,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:35.629538486Z,1.0,64.24,185752.0,8.0,723.7593891093529,11380675.23097438,0.02,0.01,0.04,0.1308260454408214,314675000321619.0,175.0,5416.0,6.339
12706477,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:41.815487168Z,1.0,64.24,185752.0,8.0,723.7993726760499,11381321.059451008,0.02,0.01,0.04,0.1308260548620548,314675009763749.0,175.0,11558.0,6.186
12706478,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:30:53.672171195Z,1.0,64.24,185752.0,8.0,723.839382240936,11381967.307859408,0.02,0.01,0.04,0.1308260642832932,314675019205880.0,175.0,4405.0,11.857
12706479,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:00.228079245Z,1.0,64.24,185752.0,8.0,723.87945135008,11382614.518047389,0.02,0.01,0.04,0.1308260737045375,314675028648012.0,175.0,5293.0,6.556
12706480,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:02.543154211Z,1.0,64.24,185752.0,8.0,723.919438362496,11383260.402180452,0.02,0.01,0.04,0.1308260831257884,314675038090145.0,175.0,0.0,2.315
12706481,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:09.052348244Z,1.0,64.24,185752.0,8.0,723.95939902452,11383905.860692833,0.02,0.01,0.04,0.1308260925470459,314675047532279.0,175.0,3872.0,6.509
12706482,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:15.384687770Z,1.0,64.24,185752.0,8.0,723.999376077719,11384551.583961152,0.02,0.01,0.04,0.13082610196831,314675056974414.0,175.0,11789.0,6.332
12706483,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:22.419699104Z,1.0,64.24,185752.0,8.0,724.039386641197,11385197.848499175,0.02,0.01,0.04,0.13082611138958,314675066416550.0,175.0,8439.0,7.035
12706484,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:33.743487593Z,1.0,64.24,185752.0,8.0,724.0793885748461,11385843.973645184,0.02,0.01,0.04,0.1308261208108566,314675075858687.0,175.0,11806.0,11.324
12706485,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:40.252863090Z,1.0,64.24,185752.0,8.0,724.1194047640049,11386490.329051156,0.02,0.01,0.04,0.1308261302321397,314675085300825.0,175.0,5358.0,6.509
12706486,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000.0,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-03T23:31:46.456314240Z,1.0,64.24,185752.0,8.0,724.1593936646169,11387136.24368302,0.02,0.01,0.04,0.1308261396534275,314675094742964.0,175.0,8513.0,6.204
