block_num,Block_length_target,Goal_Bonded,Inflation_Rate_Change,Min_Inflation_Rate,Max_Inflation_Rate,Min_Signatures,Blocks_per_year,Validator_id,timestamp,sign_ratio,atom_staked_v,percent_staked,commission_amt,total_supply,v_commission,inflation_rate,community_tax,min_proposer_bonus,max_proposer_bonus,total_block_fees,n_validators
12713695,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:07.982005382Z,1.0,185752,64.26,16309774.275289051,314743188118650,8.0,0.130893780433308,0.02,0.01,0.04,7881,175
12713696,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:14.220027578Z,1.0,185752,64.26,16310420.373766152,314743197567716,8.0,0.1308937897817318,0.02,0.01,0.04,36413,175
12713697,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:26.601493794Z,1.0,185752,64.26,16311068.421614386,314743207016783,8.0,0.1308937991301991,0.02,0.01,0.04,12136,175
12713698,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:33.173044019Z,1.0,185752,64.26,16311714.810926495,314743216465851,8.0,0.1308938084786729,0.02,0.01,0.04,13330,175
12713699,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:39.517168069Z,1.0,185752,64.26,16312361.28198966,314743225914920,8.0,0.1308938178271533,0.02,0.01,0.04,7758,175
12713700,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:46.160899522Z,1.0,185752,64.26,16313007.372442082,314743235363990,8.0,0.1308938271756294,0.02,0.01,0.04,15329,175
12713701,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:52.632898484Z,1.0,185752,64.26,16313653.98021357,314743244813061,8.0,0.130893836524112,0.02,0.01,0.04,6497,175
12713702,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T12:59:58.977808049Z,1.0,185752,64.26,16314299.984619172,314743254262132,8.0,0.1308938458726012,0.02,0.01,0.04,22556,175
12713704,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:12.015540928Z,1.0,185752,64.26,16315593.11278526,314743273160277,8.0,0.1308938645695385,0.02,0.01,0.04,0,175
12713705,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:18.503459022Z,1.0,185752,64.26,16316239.230171029,314743282609351,8.0,0.1308938739176271,0.02,0.01,0.04,0,175
12713706,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:24.952437094Z,1.0,185752,64.26,16316885.709516104,314743292058426,8.0,0.1308938832660147,0.02,0.01,0.04,0,175
12713708,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:38.145619758Z,1.0,185752,64.26,16318177.42349212,314743310956579,8.0,0.1308939019628099,0.02,0.01,0.04,0,175
12713709,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:44.580921331Z,1.0,185752,64.26,16318826.664135518,314743320405657,8.0,0.1308939113111327,0.02,0.01,0.04,0,175
12713710,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:51.052493337Z,1.0,185752,64.26,16319474.334942592,314743329854736,8.0,0.1308939206594601,0.02,0.01,0.04,0,175
12713711,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:00:57.348581223Z,1.0,185752,64.26,16320120.557801232,314743339303816,8.0,0.1308939300077923,0.02,0.01,0.04,0,175
12713712,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:03.744511881Z,1.0,185752,64.26,16320766.784758756,314743348752897,8.0,0.1308939393561311,0.02,0.01,0.04,0,175
12713713,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:10.118247275Z,1.0,185752,64.26,16321413.178210864,314743358201979,8.0,0.1308939487044766,0.02,0.01,0.04,0,175
12713714,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:16.763060173Z,1.0,185752,64.26,16322058.875481768,314743367651062,8.0,0.1308939580528286,0.02,0.01,0.04,0,175
12713715,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:23.002087256Z,1.0,185752,64.26,16322706.495617133,314743377100146,8.0,0.1308939674011864,0.02,0.01,0.04,14863,175
12713716,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:29.628872476Z,1.0,185752,64.26,16323353.071823947,314743386549231,8.0,0.13089397674955,0.02,0.01,0.04,10937,175
12713717,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:40.896017696Z,1.0,185752,64.26,16323999.379871842,314743395998317,8.0,0.1308939860979202,0.02,0.01,0.04,6376,175
12713718,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:47.365559542Z,1.0,185752,64.26,16324645.37638085,314743405447404,8.0,0.130893995446297,0.02,0.01,0.04,39066,175
12713719,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:01:54.117467982Z,1.0,185752,64.26,16325293.606336717,314743414896492,8.0,0.1308940047946468,0.02,0.01,0.04,15980,175
12713720,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:00.506171845Z,1.0,185752,64.26,16325940.259126978,314743424345581,8.0,0.1308940141430031,0.02,0.01,0.04,13168,175
12713721,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:07.509881303Z,1.0,185752,64.26,16326586.890567448,314743433794671,8.0,0.1308940234913663,0.02,0.01,0.04,9844,175
12713722,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:13.843699574Z,1.0,185752,64.26,16327234.794720786,314743443243762,8.0,0.1308940328397344,0.02,0.01,0.04,7667,175
12713723,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:16.244997835Z,1.0,185752,64.26,16327880.891920526,314743452692854,8.0,0.1308940421881091,0.02,0.01,0.04,9497,175
12713724,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:22.639069641Z,1.0,185752,64.26,16328527.11421322,314743462141947,8.0,0.1308940515364904,0.02,0.01,0.04,12978,175
12713725,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:29.417387601Z,1.0,185752,64.26,16329173.562146384,314743471591041,8.0,0.1308940608848783,0.02,0.01,0.04,37067,175
12713726,7.23302752293578,0.6666,0.13,0.07,0.2,0.6666,4360000,cosmosvaloper1svwt2mr4x2mx0hcmty0mxsa4rmlfau4lwx2l69,2022-11-04T13:02:36.130763070Z,1.0,185752,64.26,16329821.655906422,314743481040135,8.0,0.1308940702332826,0.02,0.01,0.04,19749,175
